ts,machine_id,power_kw,energy_kwh_cumulative,sample_interval_sec
2026-03-17 04:49:00+00:00,DMU50_001,9.937,5033.01416,60.0
2026-03-17 04:50:00+00:00,DMU50_001,8.801,5033.16084,60.0
2026-03-17 04:51:00+00:00,DMU50_001,3.777,5033.22379,60.0
2026-03-17 04:52:00+00:00,DMU50_001,3.763,5033.28651,60.0
2026-03-17 04:53:00+00:00,DMU50_001,8.241,5033.42386,60.0
2026-03-17 04:54:00+00:00,DMU50_001,7.746,5033.55296,60.0
2026-03-17 04:55:00+00:00,DMU50_001,4.227,5033.62341,60.0
2026-03-17 04:56:00+00:00,DMU50_001,4.122,5033.69211,60.0
2026-03-17 04:57:00+00:00,DMU50_001,4.603,5033.76883,60.0
2026-03-17 04:58:00+00:00,DMU50_001,15.205,5034.02225,60.0
2026-03-17 04:59:00+00:00,DMU50_001,14.893,5034.27047,60.0
2026-03-17 05:00:00+00:00,DMU50_001,15.892,5034.53534,60.0
2026-03-17 05:01:00+00:00,DMU50_001,14.824,5034.78241,60.0
2026-03-17 05:02:00+00:00,DMU50_001,15.276,5035.03701,60.0
2026-03-17 05:03:00+00:00,DMU50_001,15.351,5035.29286,60.0
2026-03-17 05:04:00+00:00,DMU50_001,15.174,5035.54576,60.0
2026-03-17 05:05:00+00:00,DMU50_001,14.947,5035.79488,60.0
2026-03-17 05:06:00+00:00,DMU50_001,15.419,5036.05186,60.0
2026-03-17 05:07:00+00:00,DMU50_001,8.748,5036.19766,60.0
2026-03-17 05:08:00+00:00,DMU50_001,9.445,5036.35508,60.0
2026-03-17 05:09:00+00:00,DMU50_001,3.444,5036.41248,60.0
2026-03-17 05:10:00+00:00,DMU50_001,3.768,5036.47528,60.0
2026-03-17 05:11:00+00:00,DMU50_001,3.709,5036.5371,60.0
2026-03-17 05:12:00+00:00,DMU50_001,3.61,5036.59727,60.0
2026-03-17 05:13:00+00:00,DMU50_001,14.955,5036.84652,60.0
2026-03-17 05:14:00+00:00,DMU50_001,15.551,5037.1057,60.0
2026-03-17 05:15:00+00:00,DMU50_001,15.286,5037.36047,60.0
2026-03-17 05:16:00+00:00,DMU50_001,13.392,5037.58367,60.0
2026-03-17 05:17:00+00:00,DMU50_001,14.591,5037.82685,60.0
2026-03-17 05:18:00+00:00,DMU50_001,15.084,5038.07825,60.0
2026-03-17 05:19:00+00:00,DMU50_001,9.112,5038.23012,60.0
2026-03-17 05:20:00+00:00,DMU50_001,9.283,5038.38484,60.0
2026-03-17 05:21:00+00:00,DMU50_001,9.62,5038.54517,60.0
2026-03-17 05:22:00+00:00,DMU50_001,9.235,5038.69909,60.0
2026-03-17 05:23:00+00:00,DMU50_001,3.783,5038.76214,60.0
2026-03-17 05:24:00+00:00,DMU50_001,4.24,5038.83281,60.0
2026-03-17 05:25:00+00:00,DMU50_001,4.443,5038.90686,60.0
2026-03-17 05:26:00+00:00,DMU50_001,4.222,5038.97723,60.0
2026-03-17 05:27:00+00:00,DMU50_001,15.102,5039.22893,60.0
2026-03-17 05:28:00+00:00,DMU50_001,14.753,5039.47481,60.0
2026-03-17 05:29:00+00:00,DMU50_001,15.475,5039.73273,60.0
2026-03-17 05:30:00+00:00,DMU50_001,14.823,5039.97978,60.0
2026-03-17 05:31:00+00:00,DMU50_001,15.296,5040.23471,60.0
2026-03-17 05:32:00+00:00,DMU50_001,15.214,5040.48828,60.0
2026-03-17 05:33:00+00:00,DMU50_001,15.027,5040.73873,60.0
2026-03-17 05:34:00+00:00,DMU50_001,15.242,5040.99276,60.0
2026-03-17 05:35:00+00:00,DMU50_001,15.101,5041.24444,60.0
2026-03-17 05:36:00+00:00,DMU50_001,9.511,5041.40296,60.0
2026-03-17 05:37:00+00:00,DMU50_001,9.271,5041.55748,60.0
2026-03-17 05:38:00+00:00,DMU50_001,8.312,5041.69601,60.0
2026-03-17 05:39:00+00:00,DMU50_001,14.618,5041.93964,60.0
2026-03-17 05:40:00+00:00,DMU50_001,14.587,5042.18276,60.0
2026-03-17 05:41:00+00:00,DMU50_001,15.031,5042.43328,60.0
2026-03-17 05:42:00+00:00,DMU50_001,15.375,5042.68953,60.0
2026-03-17 05:43:00+00:00,DMU50_001,15.266,5042.94396,60.0
2026-03-17 05:44:00+00:00,DMU50_001,14.624,5043.18769,60.0
2026-03-17 05:45:00+00:00,DMU50_001,9.312,5043.34289,60.0
2026-03-17 05:46:00+00:00,DMU50_001,8.749,5043.48871,60.0
2026-03-17 05:47:00+00:00,DMU50_001,9.27,5043.64321,60.0
2026-03-17 05:48:00+00:00,DMU50_001,9.115,5043.79513,60.0
2026-03-17 05:49:00+00:00,DMU50_001,8.91,5043.94363,60.0
2026-03-17 05:50:00+00:00,DMU50_001,8.786,5044.09006,60.0
2026-03-17 05:51:00+00:00,DMU50_001,9.053,5044.24094,60.0
2026-03-17 05:52:00+00:00,DMU50_001,9.033,5044.39149,60.0
2026-03-17 05:53:00+00:00,DMU50_001,7.686,5044.51959,60.0
2026-03-17 05:54:00+00:00,DMU50_001,8.181,5044.65594,60.0
2026-03-17 05:55:00+00:00,DMU50_001,3.731,5044.71812,60.0
2026-03-17 05:56:00+00:00,DMU50_001,3.672,5044.77932,60.0
2026-03-17 05:57:00+00:00,DMU50_001,3.563,5044.8387,60.0
2026-03-17 05:58:00+00:00,DMU50_001,3.41,5044.89553,60.0
2026-03-17 05:59:00+00:00,DMU50_001,3.526,5044.9543,60.0
2026-03-17 06:00:00+00:00,DMU50_001,4.174,5045.02387,60.0
2026-03-17 06:01:00+00:00,DMU50_001,4.225,5045.09429,60.0
2026-03-17 06:02:00+00:00,DMU50_001,4.387,5045.16741,60.0
2026-03-17 06:03:00+00:00,DMU50_001,4.178,5045.23704,60.0
2026-03-17 06:04:00+00:00,DMU50_001,3.133,5045.28926,60.0
2026-03-17 06:05:00+00:00,DMU50_001,3.66,5045.35026,60.0
2026-03-17 06:06:00+00:00,DMU50_001,9.159,5045.50291,60.0
2026-03-17 06:07:00+00:00,DMU50_001,9.06,5045.65391,60.0
2026-03-17 06:08:00+00:00,DMU50_001,8.53,5045.79608,60.0
2026-03-17 06:09:00+00:00,DMU50_001,8.667,5045.94053,60.0
2026-03-17 06:10:00+00:00,DMU50_001,8.714,5046.08576,60.0
2026-03-17 06:11:00+00:00,DMU50_001,8.767,5046.23188,60.0
2026-03-17 06:12:00+00:00,DMU50_001,7.853,5046.36276,60.0
2026-03-17 06:13:00+00:00,DMU50_001,14.409,5046.60291,60.0
2026-03-17 06:14:00+00:00,DMU50_001,16.076,5046.87084,60.0
2026-03-17 06:15:00+00:00,DMU50_001,15.751,5047.13336,60.0
2026-03-17 06:16:00+00:00,DMU50_001,15.139,5047.38568,60.0
2026-03-17 06:17:00+00:00,DMU50_001,14.983,5047.6354,60.0
2026-03-17 06:18:00+00:00,DMU50_001,15.913,5047.90062,60.0
2026-03-17 06:19:00+00:00,DMU50_001,15.812,5048.16415,60.0
2026-03-17 06:20:00+00:00,DMU50_001,14.63,5048.40798,60.0
2026-03-17 06:21:00+00:00,DMU50_001,15.124,5048.66005,60.0
2026-03-17 06:22:00+00:00,DMU50_001,8.927,5048.80883,60.0
2026-03-17 06:23:00+00:00,DMU50_001,8.892,5048.95703,60.0
2026-03-17 06:24:00+00:00,DMU50_001,8.934,5049.10593,60.0
2026-03-17 06:25:00+00:00,DMU50_001,8.966,5049.25536,60.0
2026-03-17 06:26:00+00:00,DMU50_001,9.084,5049.40676,60.0
2026-03-17 06:27:00+00:00,DMU50_001,3.543,5049.46581,60.0
2026-03-17 06:28:00+00:00,DMU50_001,3.788,5049.52894,60.0
2026-03-17 06:29:00+00:00,DMU50_001,3.339,5049.58459,60.0
2026-03-17 06:30:00+00:00,DMU50_001,3.693,5049.64614,60.0
2026-03-17 06:31:00+00:00,DMU50_001,3.285,5049.70089,60.0
2026-03-17 06:32:00+00:00,DMU50_001,4.247,5049.77167,60.0
2026-03-17 06:33:00+00:00,DMU50_001,4.409,5049.84515,60.0
2026-03-17 06:34:00+00:00,DMU50_001,4.314,5049.91705,60.0
2026-03-17 06:35:00+00:00,DMU50_001,4.137,5049.986,60.0
2026-03-17 06:36:00+00:00,DMU50_001,15.142,5050.23837,60.0
2026-03-17 06:37:00+00:00,DMU50_001,15.826,5050.50214,60.0
2026-03-17 06:38:00+00:00,DMU50_001,14.704,5050.74721,60.0
2026-03-17 06:39:00+00:00,DMU50_001,15.283,5051.00193,60.0
2026-03-17 06:40:00+00:00,DMU50_001,15.483,5051.25998,60.0
2026-03-17 06:41:00+00:00,DMU50_001,14.806,5051.50675,60.0
2026-03-17 06:42:00+00:00,DMU50_001,15.868,5051.77122,60.0
2026-03-17 06:43:00+00:00,DMU50_001,16.037,5052.0385,60.0
2026-03-17 06:44:00+00:00,DMU50_001,9.438,5052.1958,60.0
2026-03-17 06:45:00+00:00,DMU50_001,9.438,5052.3531,60.0
2026-03-17 06:46:00+00:00,DMU50_001,8.309,5052.49158,60.0
2026-03-17 06:47:00+00:00,DMU50_001,8.472,5052.63278,60.0
2026-03-17 06:48:00+00:00,DMU50_001,8.966,5052.78221,60.0
2026-03-17 06:49:00+00:00,DMU50_001,4.068,5052.85001,60.0
2026-03-17 06:50:00+00:00,DMU50_001,4.325,5052.92209,60.0
2026-03-17 06:51:00+00:00,DMU50_001,3.631,5052.98261,60.0
2026-03-17 06:52:00+00:00,DMU50_001,4.324,5053.05468,60.0
2026-03-17 06:53:00+00:00,DMU50_001,3.465,5053.11243,60.0
2026-03-17 06:54:00+00:00,DMU50_001,3.392,5053.16896,60.0
2026-03-17 06:55:00+00:00,DMU50_001,3.881,5053.23364,60.0
2026-03-17 06:56:00+00:00,DMU50_001,3.438,5053.29094,60.0
2026-03-17 06:57:00+00:00,DMU50_001,8.353,5053.43016,60.0
2026-03-17 06:58:00+00:00,DMU50_001,9.183,5053.58321,60.0
2026-03-17 06:59:00+00:00,DMU50_001,9.153,5053.73576,60.0
2026-03-17 07:00:00+00:00,DMU50_001,8.93,5053.88459,60.0
2026-03-17 07:01:00+00:00,DMU50_001,9.941,5054.05027,60.0
2026-03-17 07:02:00+00:00,DMU50_001,9.084,5054.20167,60.0
2026-03-17 07:03:00+00:00,DMU50_001,9.406,5054.35844,60.0
2026-03-17 07:04:00+00:00,DMU50_001,9.129,5054.51059,60.0
2026-03-17 07:05:00+00:00,DMU50_001,8.381,5054.65027,60.0
2026-03-17 07:06:00+00:00,DMU50_001,4.134,5054.71917,60.0
2026-03-17 07:07:00+00:00,DMU50_001,3.987,5054.78562,60.0
2026-03-17 07:08:00+00:00,DMU50_001,4.353,5054.85817,60.0
2026-03-17 07:09:00+00:00,DMU50_001,15.15,5055.11067,60.0
2026-03-17 07:10:00+00:00,DMU50_001,15.398,5055.3673,60.0
2026-03-17 07:11:00+00:00,DMU50_001,14.692,5055.61217,60.0
2026-03-17 07:12:00+00:00,DMU50_001,15.24,5055.86617,60.0
2026-03-17 07:13:00+00:00,DMU50_001,14.203,5056.10289,60.0
2026-03-17 07:14:00+00:00,DMU50_001,14.76,5056.34889,60.0
2026-03-17 07:15:00+00:00,DMU50_001,14.648,5056.59302,60.0
2026-03-17 07:16:00+00:00,DMU50_001,9.198,5056.74632,60.0
2026-03-17 07:17:00+00:00,DMU50_001,8.806,5056.89309,60.0
2026-03-17 07:18:00+00:00,DMU50_001,8.451,5057.03394,60.0
2026-03-17 07:19:00+00:00,DMU50_001,8.773,5057.18016,60.0
2026-03-17 07:20:00+00:00,DMU50_001,9.239,5057.33414,60.0
2026-03-17 07:21:00+00:00,DMU50_001,9.052,5057.48501,60.0
2026-03-17 07:22:00+00:00,DMU50_001,8.702,5057.63004,60.0
2026-03-17 07:23:00+00:00,DMU50_001,8.252,5057.76757,60.0
2026-03-17 07:24:00+00:00,DMU50_001,15.783,5058.03062,60.0
2026-03-17 07:25:00+00:00,DMU50_001,15.454,5058.28819,60.0
2026-03-17 07:26:00+00:00,DMU50_001,13.846,5058.51896,60.0
2026-03-17 07:27:00+00:00,DMU50_001,15.119,5058.77094,60.0
2026-03-17 07:28:00+00:00,DMU50_001,14.929,5059.01976,60.0
2026-03-17 07:29:00+00:00,DMU50_001,13.982,5059.25279,60.0
2026-03-17 07:30:00+00:00,DMU50_001,14.355,5059.49204,60.0
2026-03-17 07:31:00+00:00,DMU50_001,15.4,5059.74871,60.0
2026-03-17 07:32:00+00:00,DMU50_001,15.093,5060.00026,60.0
2026-03-17 07:33:00+00:00,DMU50_001,9.032,5060.15079,60.0
2026-03-17 07:34:00+00:00,DMU50_001,8.74,5060.29646,60.0
2026-03-17 07:35:00+00:00,DMU50_001,9.433,5060.45368,60.0
2026-03-17 07:36:00+00:00,DMU50_001,8.508,5060.59548,60.0
2026-03-17 07:37:00+00:00,DMU50_001,7.734,5060.72438,60.0
2026-03-17 07:38:00+00:00,DMU50_001,7.905,5060.85613,60.0
2026-03-17 07:39:00+00:00,DMU50_001,3.895,5060.92105,60.0
2026-03-17 07:40:00+00:00,DMU50_001,4.024,5060.98812,60.0
2026-03-17 07:41:00+00:00,DMU50_001,4.412,5061.06165,60.0
2026-03-17 07:42:00+00:00,DMU50_001,4.031,5061.12883,60.0
2026-03-17 07:43:00+00:00,DMU50_001,15.39,5061.38533,60.0
2026-03-17 07:44:00+00:00,DMU50_001,15.317,5061.64061,60.0
2026-03-17 07:45:00+00:00,DMU50_001,14.916,5061.88921,60.0
2026-03-17 07:46:00+00:00,DMU50_001,14.291,5062.12739,60.0
2026-03-17 07:47:00+00:00,DMU50_001,15.032,5062.37792,60.0
2026-03-17 07:48:00+00:00,DMU50_001,13.945,5062.61034,60.0
2026-03-17 07:49:00+00:00,DMU50_001,14.736,5062.85594,60.0
2026-03-17 07:50:00+00:00,DMU50_001,9.097,5063.00756,60.0
2026-03-17 07:51:00+00:00,DMU50_001,9.348,5063.16336,60.0
2026-03-17 07:52:00+00:00,DMU50_001,3.47,5063.22119,60.0
2026-03-17 07:53:00+00:00,DMU50_001,3.378,5063.27749,60.0
2026-03-17 07:54:00+00:00,DMU50_001,3.362,5063.33352,60.0
2026-03-17 07:55:00+00:00,DMU50_001,3.406,5063.39029,60.0
2026-03-17 07:56:00+00:00,DMU50_001,15.312,5063.64549,60.0
2026-03-17 07:57:00+00:00,DMU50_001,15.175,5063.89841,60.0
2026-03-17 07:58:00+00:00,DMU50_001,14.989,5064.14823,60.0
2026-03-17 07:59:00+00:00,DMU50_001,15.315,5064.40348,60.0
2026-03-17 08:00:00+00:00,DMU50_001,15.0,5064.65348,60.0
2026-03-17 08:01:00+00:00,DMU50_001,14.333,5064.89236,60.0
2026-03-17 08:02:00+00:00,DMU50_001,14.445,5065.13311,60.0
2026-03-17 08:03:00+00:00,DMU50_001,15.301,5065.38813,60.0
2026-03-17 08:04:00+00:00,DMU50_001,14.313,5065.62668,60.0
2026-03-17 08:05:00+00:00,DMU50_001,8.848,5065.77415,60.0
2026-03-17 08:06:00+00:00,DMU50_001,8.954,5065.92338,60.0
2026-03-17 08:07:00+00:00,DMU50_001,3.293,5065.97826,60.0
2026-03-17 08:08:00+00:00,DMU50_001,3.166,5066.03103,60.0
2026-03-17 08:09:00+00:00,DMU50_001,3.265,5066.08545,60.0
2026-03-17 08:10:00+00:00,DMU50_001,14.095,5066.32037,60.0
2026-03-17 08:11:00+00:00,DMU50_001,15.306,5066.57547,60.0
2026-03-17 08:12:00+00:00,DMU50_001,15.199,5066.82879,60.0
2026-03-17 08:13:00+00:00,DMU50_001,14.62,5067.07246,60.0
2026-03-17 08:14:00+00:00,DMU50_001,14.316,5067.31106,60.0
2026-03-17 08:15:00+00:00,DMU50_001,15.583,5067.57078,60.0
2026-03-17 08:16:00+00:00,DMU50_001,15.22,5067.82445,60.0
2026-03-17 08:17:00+00:00,DMU50_001,8.752,5067.97032,60.0
2026-03-17 08:18:00+00:00,DMU50_001,9.475,5068.12824,60.0
2026-03-17 08:19:00+00:00,DMU50_001,9.055,5068.27916,60.0
2026-03-17 08:20:00+00:00,DMU50_001,9.127,5068.43128,60.0
2026-03-17 08:21:00+00:00,DMU50_001,8.583,5068.57433,60.0
2026-03-17 08:22:00+00:00,DMU50_001,3.897,5068.63928,60.0
2026-03-17 08:23:00+00:00,DMU50_001,3.886,5068.70405,60.0
2026-03-17 08:24:00+00:00,DMU50_001,4.617,5068.781,60.0
2026-03-17 08:25:00+00:00,DMU50_001,4.034,5068.84823,60.0
2026-03-17 08:26:00+00:00,DMU50_001,9.026,5068.99866,60.0
2026-03-17 08:27:00+00:00,DMU50_001,9.184,5069.15173,60.0
2026-03-17 08:28:00+00:00,DMU50_001,8.992,5069.3016,60.0
2026-03-17 08:29:00+00:00,DMU50_001,8.938,5069.45057,60.0
2026-03-17 08:30:00+00:00,DMU50_001,8.929,5069.59939,60.0
2026-03-17 08:31:00+00:00,DMU50_001,9.192,5069.75259,60.0
2026-03-17 08:32:00+00:00,DMU50_001,8.584,5069.89566,60.0
2026-03-17 08:33:00+00:00,DMU50_001,4.112,5069.96419,60.0
2026-03-17 08:34:00+00:00,DMU50_001,3.739,5070.02651,60.0
2026-03-17 08:35:00+00:00,DMU50_001,3.827,5070.09029,60.0
2026-03-17 08:36:00+00:00,DMU50_001,3.94,5070.15596,60.0
2026-03-17 08:37:00+00:00,DMU50_001,3.671,5070.21714,60.0
2026-03-17 08:38:00+00:00,DMU50_001,3.445,5070.27456,60.0
2026-03-17 08:39:00+00:00,DMU50_001,3.639,5070.33521,60.0
2026-03-17 08:40:00+00:00,DMU50_001,15.192,5070.58841,60.0
2026-03-17 08:41:00+00:00,DMU50_001,15.13,5070.84058,60.0
2026-03-17 08:42:00+00:00,DMU50_001,14.528,5071.08271,60.0
2026-03-17 08:43:00+00:00,DMU50_001,15.037,5071.33333,60.0
2026-03-17 08:44:00+00:00,DMU50_001,15.127,5071.58545,60.0
2026-03-17 08:45:00+00:00,DMU50_001,16.1,5071.85378,60.0
2026-03-17 08:46:00+00:00,DMU50_001,14.827,5072.1009,60.0
2026-03-17 08:47:00+00:00,DMU50_001,15.366,5072.357,60.0
2026-03-17 08:48:00+00:00,DMU50_001,14.938,5072.60597,60.0
2026-03-17 08:49:00+00:00,DMU50_001,14.649,5072.85012,60.0
2026-03-17 08:50:00+00:00,DMU50_001,9.348,5073.00592,60.0
2026-03-17 08:51:00+00:00,DMU50_001,9.757,5073.16854,60.0
2026-03-17 08:52:00+00:00,DMU50_001,9.105,5073.32029,60.0
2026-03-17 08:53:00+00:00,DMU50_001,4.063,5073.38801,60.0
2026-03-17 08:54:00+00:00,DMU50_001,4.293,5073.45956,60.0
2026-03-17 08:55:00+00:00,DMU50_001,4.256,5073.53049,60.0
2026-03-17 08:56:00+00:00,DMU50_001,4.643,5073.60787,60.0
2026-03-17 08:57:00+00:00,DMU50_001,8.223,5073.74492,60.0
2026-03-17 08:58:00+00:00,DMU50_001,7.72,5073.87359,60.0
2026-03-17 08:59:00+00:00,DMU50_001,15.637,5074.13421,60.0
2026-03-17 09:00:00+00:00,DMU50_001,15.388,5074.39068,60.0
2026-03-17 09:01:00+00:00,DMU50_001,15.468,5074.64848,60.0
2026-03-17 09:02:00+00:00,DMU50_001,15.222,5074.90218,60.0
2026-03-17 09:03:00+00:00,DMU50_001,15.504,5075.16058,60.0
2026-03-17 09:04:00+00:00,DMU50_001,15.22,5075.41425,60.0
2026-03-17 09:05:00+00:00,DMU50_001,14.873,5075.66213,60.0
2026-03-17 09:06:00+00:00,DMU50_001,15.067,5075.91325,60.0
2026-03-17 09:07:00+00:00,DMU50_001,14.942,5076.16228,60.0
2026-03-17 09:08:00+00:00,DMU50_001,9.137,5076.31456,60.0
2026-03-17 09:09:00+00:00,DMU50_001,9.032,5076.46509,60.0
2026-03-17 09:10:00+00:00,DMU50_001,8.874,5076.61299,60.0
2026-03-17 09:11:00+00:00,DMU50_001,3.464,5076.67072,60.0
2026-03-17 09:12:00+00:00,DMU50_001,3.499,5076.72904,60.0
2026-03-17 09:13:00+00:00,DMU50_001,3.144,5076.78144,60.0
2026-03-17 09:14:00+00:00,DMU50_001,3.705,5076.84319,60.0
2026-03-17 09:15:00+00:00,DMU50_001,3.57,5076.90269,60.0
2026-03-17 09:16:00+00:00,DMU50_001,8.755,5077.04861,60.0
2026-03-17 09:17:00+00:00,DMU50_001,9.236,5077.20254,60.0
2026-03-17 09:18:00+00:00,DMU50_001,8.797,5077.34916,60.0
2026-03-17 09:19:00+00:00,DMU50_001,8.797,5077.49578,60.0
2026-03-17 09:20:00+00:00,DMU50_001,9.15,5077.64828,60.0
2026-03-17 09:21:00+00:00,DMU50_001,9.572,5077.80781,60.0
2026-03-17 09:22:00+00:00,DMU50_001,4.256,5077.87874,60.0
2026-03-17 09:23:00+00:00,DMU50_001,4.045,5077.94616,60.0
2026-03-17 09:24:00+00:00,DMU50_001,14.824,5078.19323,60.0
2026-03-17 09:25:00+00:00,DMU50_001,15.425,5078.45031,60.0
2026-03-17 09:26:00+00:00,DMU50_001,15.202,5078.70368,60.0
2026-03-17 09:27:00+00:00,DMU50_001,15.48,5078.96168,60.0
2026-03-17 09:28:00+00:00,DMU50_001,15.197,5079.21496,60.0
2026-03-17 09:29:00+00:00,DMU50_001,15.385,5079.47138,60.0
2026-03-17 09:30:00+00:00,DMU50_001,16.006,5079.73815,60.0
2026-03-17 09:31:00+00:00,DMU50_001,14.324,5079.97688,60.0
2026-03-17 09:32:00+00:00,DMU50_001,16.204,5080.24695,60.0
2026-03-17 09:33:00+00:00,DMU50_001,15.468,5080.50475,60.0
2026-03-17 09:34:00+00:00,DMU50_001,16.312,5080.77662,60.0
2026-03-17 09:35:00+00:00,DMU50_001,14.508,5081.01842,60.0
2026-03-17 09:36:00+00:00,DMU50_001,15.191,5081.2716,60.0
2026-03-17 09:37:00+00:00,DMU50_001,15.08,5081.52293,60.0
2026-03-17 09:38:00+00:00,DMU50_001,4.377,5081.59588,60.0
2026-03-17 09:39:00+00:00,DMU50_001,4.294,5081.66745,60.0
2026-03-17 09:40:00+00:00,DMU50_001,4.272,5081.73865,60.0
2026-03-17 09:41:00+00:00,DMU50_001,8.234,5081.87588,60.0
2026-03-17 09:42:00+00:00,DMU50_001,8.957,5082.02516,60.0
2026-03-17 09:43:00+00:00,DMU50_001,8.794,5082.17173,60.0
2026-03-17 09:44:00+00:00,DMU50_001,9.181,5082.32475,60.0
2026-03-17 09:45:00+00:00,DMU50_001,8.793,5082.4713,60.0
2026-03-17 09:46:00+00:00,DMU50_001,8.95,5082.62047,60.0
2026-03-17 09:47:00+00:00,DMU50_001,8.424,5082.76087,60.0
2026-03-17 09:48:00+00:00,DMU50_001,3.511,5082.81939,60.0
2026-03-17 09:49:00+00:00,DMU50_001,3.314,5082.87462,60.0
2026-03-17 09:50:00+00:00,DMU50_001,14.984,5083.12435,60.0
2026-03-17 09:51:00+00:00,DMU50_001,14.457,5083.3653,60.0
2026-03-17 09:52:00+00:00,DMU50_001,14.99,5083.61513,60.0
2026-03-17 09:53:00+00:00,DMU50_001,15.45,5083.87263,60.0
2026-03-17 09:54:00+00:00,DMU50_001,14.702,5084.11766,60.0
2026-03-17 09:55:00+00:00,DMU50_001,14.533,5084.35988,60.0
2026-03-17 09:56:00+00:00,DMU50_001,15.391,5084.6164,60.0
2026-03-17 09:57:00+00:00,DMU50_001,9.365,5084.77248,60.0
2026-03-17 09:58:00+00:00,DMU50_001,9.17,5084.92531,60.0
2026-03-17 09:59:00+00:00,DMU50_001,8.814,5085.07221,60.0
2026-03-17 10:00:00+00:00,DMU50_001,8.748,5085.21801,60.0
2026-03-17 10:01:00+00:00,DMU50_001,4.134,5085.28691,60.0
2026-03-17 10:02:00+00:00,DMU50_001,4.188,5085.35671,60.0
2026-03-17 10:03:00+00:00,DMU50_001,3.855,5085.42096,60.0
2026-03-17 10:04:00+00:00,DMU50_001,4.003,5085.48768,60.0
2026-03-17 10:05:00+00:00,DMU50_001,15.625,5085.7481,60.0
2026-03-17 10:06:00+00:00,DMU50_001,15.104,5085.99983,60.0
2026-03-17 10:07:00+00:00,DMU50_001,15.613,5086.26005,60.0
2026-03-17 10:08:00+00:00,DMU50_001,15.508,5086.51852,60.0
2026-03-17 10:09:00+00:00,DMU50_001,14.844,5086.76592,60.0
2026-03-17 10:10:00+00:00,DMU50_001,14.851,5087.01344,60.0
2026-03-17 10:11:00+00:00,DMU50_001,15.483,5087.27149,60.0
2026-03-17 10:12:00+00:00,DMU50_001,15.379,5087.52781,60.0
2026-03-17 10:13:00+00:00,DMU50_001,9.395,5087.68439,60.0
2026-03-17 10:14:00+00:00,DMU50_001,4.197,5087.75434,60.0
2026-03-17 10:15:00+00:00,DMU50_001,4.229,5087.82482,60.0
2026-03-17 10:16:00+00:00,DMU50_001,4.149,5087.89397,60.0
2026-03-17 10:17:00+00:00,DMU50_001,14.973,5088.14352,60.0
2026-03-17 10:18:00+00:00,DMU50_001,14.657,5088.3878,60.0
2026-03-17 10:19:00+00:00,DMU50_001,14.963,5088.63718,60.0
2026-03-17 10:20:00+00:00,DMU50_001,14.92,5088.88585,60.0
2026-03-17 10:21:00+00:00,DMU50_001,14.771,5089.13203,60.0
2026-03-17 10:22:00+00:00,DMU50_001,15.396,5089.38863,60.0
2026-03-17 10:23:00+00:00,DMU50_001,14.295,5089.62688,60.0
2026-03-17 10:24:00+00:00,DMU50_001,9.135,5089.77913,60.0
2026-03-17 10:25:00+00:00,DMU50_001,8.631,5089.92298,60.0
2026-03-17 10:26:00+00:00,DMU50_001,8.661,5090.06733,60.0
2026-03-17 10:27:00+00:00,DMU50_001,8.695,5090.21225,60.0
2026-03-17 10:28:00+00:00,DMU50_001,9.188,5090.36538,60.0
2026-03-17 10:29:00+00:00,DMU50_001,8.097,5090.50033,60.0
2026-03-17 10:30:00+00:00,DMU50_001,9.067,5090.65145,60.0
2026-03-17 10:31:00+00:00,DMU50_001,8.014,5090.78502,60.0
2026-03-17 10:32:00+00:00,DMU50_001,7.709,5090.9135,60.0
2026-03-17 10:33:00+00:00,DMU50_001,9.073,5091.06472,60.0
2026-03-17 10:34:00+00:00,DMU50_001,8.515,5091.20664,60.0
2026-03-17 10:35:00+00:00,DMU50_001,8.982,5091.35634,60.0
2026-03-17 10:36:00+00:00,DMU50_001,8.5,5091.49801,60.0
2026-03-17 10:37:00+00:00,DMU50_001,9.82,5091.66168,60.0
2026-03-17 10:38:00+00:00,DMU50_001,9.345,5091.81743,60.0
2026-03-17 10:39:00+00:00,DMU50_001,9.099,5091.96908,60.0
2026-03-17 10:40:00+00:00,DMU50_001,8.618,5092.11271,60.0
2026-03-17 10:41:00+00:00,DMU50_001,3.445,5092.17013,60.0
2026-03-17 10:42:00+00:00,DMU50_001,3.453,5092.22768,60.0
2026-03-17 10:43:00+00:00,DMU50_001,3.548,5092.28681,60.0
2026-03-17 10:44:00+00:00,DMU50_001,15.199,5092.54013,60.0
2026-03-17 10:45:00+00:00,DMU50_001,15.112,5092.792,60.0
2026-03-17 10:46:00+00:00,DMU50_001,15.171,5093.04485,60.0
2026-03-17 10:47:00+00:00,DMU50_001,14.915,5093.29343,60.0
2026-03-17 10:48:00+00:00,DMU50_001,15.171,5093.54628,60.0
2026-03-17 10:49:00+00:00,DMU50_001,14.681,5093.79096,60.0
2026-03-17 10:50:00+00:00,DMU50_001,14.468,5094.03209,60.0
2026-03-17 10:51:00+00:00,DMU50_001,15.924,5094.29749,60.0
2026-03-17 10:52:00+00:00,DMU50_001,15.208,5094.55096,60.0
2026-03-17 10:53:00+00:00,DMU50_001,9.722,5094.71299,60.0
2026-03-17 10:54:00+00:00,DMU50_001,8.89,5094.86116,60.0
2026-03-17 10:55:00+00:00,DMU50_001,9.964,5095.02723,60.0
