ts,machine_id,detailed_state_code,state_tag,reason_code,is_planned_stop,idle_reason
2026-03-03 20:20:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 20:28:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-03 20:33:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 20:40:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 20:44:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-03 20:46:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 20:58:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-03 20:59:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 21:08:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 21:11:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-03 21:12:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 21:25:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 21:27:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 21:35:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 21:37:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 21:45:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 21:47:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 22:01:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-03 22:02:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-03 22:07:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-03 22:08:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-03 22:13:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 22:16:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 22:26:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 22:30:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 22:36:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 22:38:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-03 22:43:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 22:45:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 22:59:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-03 23:01:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 23:15:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-03 23:20:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 23:23:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-03 23:25:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 23:32:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 23:36:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-03 23:39:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-03 23:47:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-03 23:51:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 00:05:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 00:08:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 00:14:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 00:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 00:29:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 00:34:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 00:41:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 00:43:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 00:50:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 00:51:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 00:59:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 01:01:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 01:03:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 01:07:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 01:18:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 01:21:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 01:35:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 01:39:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 01:48:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 01:51:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 01:55:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 02:08:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 02:12:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 02:21:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 02:24:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 02:33:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 02:34:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 02:47:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 02:51:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 02:55:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 03:05:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 03:07:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 03:13:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 03:16:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 03:23:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 03:28:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 03:30:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 03:33:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 03:47:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 03:51:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 03:53:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 04:01:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 04:05:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 04:19:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 04:20:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 04:32:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 04:35:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 04:37:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 04:39:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 04:53:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 04:55:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 04:58:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 05:09:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 05:12:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 05:22:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 05:27:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 05:31:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 05:39:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 05:40:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 05:43:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 05:53:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 05:54:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 06:05:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 06:08:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 06:21:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 06:24:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 06:33:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 06:37:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 06:39:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 06:52:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 06:56:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 07:04:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 07:07:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 07:09:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 07:15:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 07:16:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 07:22:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 07:26:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 07:40:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 07:44:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 07:57:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 07:59:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 08:05:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 08:07:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 08:13:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 08:15:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 08:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 08:28:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 08:29:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 08:39:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 08:43:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 08:51:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 08:55:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 08:56:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 09:00:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 09:06:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 09:08:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 09:22:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 09:23:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 09:34:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 09:36:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 09:48:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 09:50:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 09:52:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 09:58:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 10:00:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 10:05:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 10:15:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 10:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 10:29:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 10:32:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 10:42:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 10:46:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 10:56:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 10:59:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 11:11:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 11:16:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 11:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 11:26:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 11:29:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 11:37:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 11:41:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 11:46:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 11:54:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 11:56:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 12:10:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 12:12:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 12:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 12:26:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 12:29:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 12:43:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 12:46:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 12:50:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 12:58:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 12:59:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 13:08:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 13:12:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 13:22:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 13:26:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 13:36:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 13:38:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 13:46:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 13:48:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 13:49:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 14:01:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 14:04:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 14:14:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 14:16:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 14:28:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 14:29:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 14:43:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 14:45:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 14:53:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 14:54:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 14:57:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 14:59:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 15:12:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 15:13:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 15:20:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 15:22:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 15:25:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 15:32:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 15:36:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 15:50:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 15:54:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 15:59:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 16:12:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 16:14:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 16:16:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 16:27:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 16:29:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 16:31:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 16:43:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 16:47:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 16:48:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 16:57:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 17:01:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 17:13:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 17:16:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 17:25:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 17:26:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 17:40:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 17:42:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 17:56:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 17:58:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 18:07:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 18:09:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 18:17:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 18:21:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 18:31:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 18:34:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 18:45:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 18:49:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 18:59:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 19:00:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 19:06:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 19:07:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 19:16:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 19:18:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 19:27:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 19:31:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 19:45:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 19:46:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 19:58:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 20:01:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 20:05:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 20:14:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 20:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 20:23:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 20:26:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 20:32:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 20:35:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 20:41:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 20:43:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 20:56:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 21:00:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 21:14:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 21:18:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 21:25:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 21:27:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 21:35:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 21:39:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 21:51:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 21:52:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 22:02:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 22:04:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 22:15:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 22:18:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 22:26:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 22:28:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 22:40:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 22:41:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 22:49:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 22:54:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 22:55:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 22:59:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 23:09:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-04 23:10:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 23:16:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 23:30:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 23:33:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-04 23:38:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-04 23:51:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-04 23:54:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 00:01:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 00:05:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 00:11:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 00:16:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 00:18:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 00:19:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 00:31:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 00:35:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 00:37:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 00:50:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 00:52:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 01:00:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 01:04:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 01:07:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 01:10:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 01:24:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 01:26:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 01:37:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 01:42:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 01:49:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 01:50:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 01:56:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 01:58:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 02:04:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 02:05:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 02:07:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 02:09:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 02:16:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 02:17:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 02:26:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 02:31:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 02:34:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 02:46:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 02:51:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 02:59:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 03:02:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 03:12:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 03:14:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 03:25:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 03:29:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 03:30:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 03:43:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 03:44:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 03:53:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 03:55:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 04:04:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 04:07:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 04:10:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 04:22:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 04:23:00+00:00,DMU50_001,FAILURE,nem termelő és áll,E101,False,
2026-03-05 04:28:00+00:00,DMU50_001,RUN,termelő,,False,
2026-03-05 04:38:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 04:40:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 04:42:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 04:45:00+00:00,DMU50_001,MICRO_STOP,nem termelő,,False,
2026-03-05 04:47:00+00:00,DMU50_001,IDLE,nem termelő,,False,simple_waiting
2026-03-05 04:50:00+00:00,DMU50_001,RUN,termelő,,False,
